Status,Category,Vendor Record Type,Vendor,Associated Prime Vendor,M/WBE Category,Woman Owned Business,Emerging Business,Agency,Expense Category,Contract ID,Parent Contract ID,Version Number,Contract type,Purpose,Industry, Current Amount , Original Amount ,Start date,End Date,Registration date,Received date,Award Method,APT PIN,PIN
Registered,Expense,Prime Vendor,AITA CONSULTING SERVICES INC,N/A,Asian American,Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201423373,,2,SUPPLIES/MATERIALS/EQUIPMENT,MS SURFACE BOOK 13  QMS 3011,Goods," $23,217.41 "," $23,217.41 ",4/13/2020,6/30/2020,4/13/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,5606220563
Registered,Expense,Prime Vendor,PROTECTIVE PRODUCTS ENTERPRISES LLC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201423375,,2,SUPPLIES/MATERIALS/EQUIPMENT,TACTICAL CARRY BAGS  QMS 2954,Goods," $22,096.53 "," $22,096.53 ",4/13/2020,6/30/2020,4/13/2020,,SMALL PURCHASE - WRITTEN,,2030135
Registered,Expense,Prime Vendor,LEEDS PRECISION INSTRUMENTS INC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201420226,,1,WORK/LABOR,05640115A  PREVENTATIVE MAINTENANCE LCF MICROSCOPE,Goods," $24,855.00 "," $24,855.00 ",3/11/2020,6/30/2020,4/13/2020,,SMALL PURCHASE - WRITTEN,,05640115A
Registered,Expense,Prime Vendor,ENTECH ENGINEERING PC,N/A,Women (Non-Minority),Yes,No ,Police Department,MAINT & OPER OF INFRASTRUCTURE,CT105620201423131,,3,WORK/LABOR,ENVIRONMENTAL SERVICES  AT VARIOUS POLICE DEPT - 03660150,Goods," $100,000.00 "," $100,000.00 ",7/22/2020,6/30/2021,4/9/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,3660150
Registered,Expense,Prime Vendor,KRACKELER SCIENTIFIC INC,N/A,Non-M/WBE,No ,No ,Police Department,MEDICAL SURGICAL & LAB SUPPLY,CT105620201414748,,1,SUPPLIES/MATERIALS/EQUIPMENT,LABORATORY SUPPLIES,Goods," $57,035.07 "," $57,035.07 ",2/10/2020,6/30/2020,4/9/2020,,INTERGOVERNMENTAL PROCUREMENT,,05620O0008001
Registered,Expense,Prime Vendor,Cellebrite Inc.,N/A,Non-M/WBE,No ,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201420582,,1,SUPPLIES/MATERIALS/EQUIPMENT,PROCURE CELLEBRITE PREMIUM PACKAGE 40 FOR NYPD ITB,Goods," $81,480.00 "," $81,480.00 ",2/26/2020,6/30/2020,4/8/2020,,SM PURCH GOODS SERVICES 100K,,06220485A
Registered,Expense,Prime Vendor,ABRAHAMS CONSULTING LLC,N/A,Black American,Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201423012,,1,SUPPLIES/MATERIALS/EQUIPMENT,DELL SERVERS  QMS 2805,Goods," $23,346.73 "," $23,346.73 ",4/8/2020,6/30/2020,4/8/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,3850068
Registered,Expense,Prime Vendor,ACTIV SYSTEMS INC,N/A,Women (Non-Minority),No ,No ,Police Department,CAPITAL PURCHASED EQUIPMENT,CT105620201418467,,1,SUPPLIES/MATERIALS/EQUIPMENT,Motor Vehicle Equipment  QMS 2830,Goods," $78,969.36 "," $78,969.36 ",2/21/2020,6/30/2021,4/8/2020,,SM PURCH GOODS SERVICES 100K,,5700909
Registered,Expense,Prime Vendor,EMPIRE ELECTRONICS INC,N/A,Women (Non-Minority),Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201423011,,1,SUPPLIES/MATERIALS/EQUIPMENT,06220437 COMPUTER EQUIPMENT M/WBE PURCHASE METHOD,Goods," $99,999.00 "," $99,999.00 ",4/8/2020,6/30/2020,4/8/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,6220437
Registered,Expense,Prime Vendor,True Products International  LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201422741,,2,SUPPLIES/MATERIALS/EQUIPMENT,COVID-19 Purchase of Surgical Masks,Goods," $1,900,000.00 "," $1,900,000.00 ",4/6/2020,6/30/2020,4/7/2020,,EMERGENCY,,05620E0003001
Registered,Expense,Prime Vendor,CENTRAL GC INC REST ASSURED ROOFING,N/A,Women (Non-Minority),Yes,No ,Police Department,CONSTRUCTION-BUILDINGS,CT105620201411927,,2,CONSTRUCTION,Removal & Install of Roofs at 1PP & Queens Lab,Construction Services," $9,275,359.00 "," $6,110,832.84 ",3/31/2020,3/30/2023,4/7/2020,,COMPETITIVE SEALED BIDDING,,05620B8151KXLC001
Registered,Expense,Prime Vendor,TTI Business Products Inc.,N/A,Women (Non-Minority),Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201422906,,2,SUPPLIES/MATERIALS/EQUIPMENT,DELL PRECISION 3431  QMS 3014,Goods," $49,443.84 "," $49,443.84 ",4/7/2020,6/30/2020,4/7/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,5606220529
Registered,Expense,Sub Vendor,CLS PROJECT SOLUTIONS INC,CENTRAL GC INC REST ASSURED ROOFING,Women (Non-Minority),Yes,No ,Police Department,CONSTRUCTION-BUILDINGS,CT105620201411927,,1,CONSTRUCTION,General Conditions Labor and Material.,Construction Services," $2,000,000.00 "," $2,000,000.00 ",6/8/2020,7/10/2020,4/7/2020,,COMPETITIVE SEALED BIDDING,,
Registered,Expense,Prime Vendor,COMPULINK TECHNOLOGIES INC,N/A,Hispanic American,No ,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201422802,,1,SUPPLIES/MATERIALS/EQUIPMENT,06220592 COMPUTER HARDWARE,Goods," $23,338.00 "," $23,338.00 ",4/6/2020,6/30/2020,4/6/2020,,SMALL PURCHASE - WRITTEN,,5606220592
Registered,Expense,Prime Vendor,XEROX CORPORATION,N/A,Non-M/WBE,No ,No ,Police Department,MAINT & REP GENERAL,CT105620201419201,,3,WORK/LABOR,MAINTENANCE OF XEROX PRODUCTION COLOR PRESS  - 05060803B,Goods," $69,600.00 "," $69,600.00 ",7/1/2019,6/30/2020,4/6/2020,,SM PURCH GOODS SERVICES 100K,,05060803B
Registered,Expense,Prime Vendor,READY DATA INC,N/A,Women (Non-Minority),Yes,No ,Police Department,DATA PROCESSING EQUIPMENT MAINTENANCE,CT105620201420583,,1,SUPPLIES/MATERIALS/EQUIPMENT,PROCURE AXION CLOUD FOR NYPD ITB,Goods," $65,788.00 "," $65,788.00 ",2/25/2020,6/30/2020,4/3/2020,,SM PURCH GOODS SERVICES 100K,,6220480
Registered,Expense,Prime Vendor,SHOPWORX INC,N/A,Asian American,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201422385,,4,SUPPLIES/MATERIALS/EQUIPMENT,AMENDMENT # 2,Goods," $9,551,500.00 "," $6,500,000.00 ",4/1/2020,9/30/2020,4/2/2020,,EMERGENCY,,05620E0002001A002
Registered,Expense,Prime Vendor,IMTRA CORPORATION,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201420116,,1,SUPPLIES/MATERIALS/EQUIPMENT,TO PURCHASE VARIOUS HARBOR SUPPLIES FOR NYPD HARBOR UNIT,Goods," $36,783.10 "," $36,783.10 ",3/25/2020,6/30/2020,3/31/2020,,SM PURCH GOODS SERVICES 100K,,4700072
Registered,Expense,Prime Vendor,FORAY LLC FORAY TECHNOLOGIES,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201420517,,1,SUPPLIES/MATERIALS/EQUIPMENT,06220400 FORAY ADAMS LINK INTEGRATION,Goods," $14,995.00 "," $14,995.00 ",3/10/2020,6/30/2020,3/30/2020,,SMALL PURCHASE - WRITTEN,,05606220400B
Registered,Expense,Prime Vendor,PIPL INC,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201421707,,1,SUPPLIES/MATERIALS/EQUIPMENT,06220236D + INTELLIGENCE MONITORING TOOL,Goods," $25,000.00 "," $25,000.00 ",3/24/2020,6/30/2020,3/25/2020,,SMALL PURCHASE - WRITTEN,,6220236
Registered,Expense,Prime Vendor,NEW YORK AND PRESBYTERIAN HOSPITAL,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201419819,,8,WORK/LABOR,Requisition for Emergency K for Mental Health Services,Human Services," $2,200,000.00 "," $1,200,000.00 ",10/28/2019,4/28/2022,3/23/2020,,EMERGENCY,,05620E8148KXLA001
Registered,Expense,Prime Vendor,MORRELL INSTRUMENT CO INC,N/A,Non-M/WBE,No ,No ,Police Department,MEDICAL SURGICAL & LAB EQUIP,CT105620201421080,,1,SUPPLIES/MATERIALS/EQUIPMENT,Nikon Microscope with Digital Sight Camera  QMS 2898,Goods," $23,671.66 "," $23,671.66 ",3/20/2020,6/30/2020,3/20/2020,,SMALL PURCHASE - WRITTEN,,5640212
Registered,Expense,Prime Vendor,NICKEL CITY FORENSICS LLC,N/A,Non-M/WBE,No ,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201421009,,1,WORK/LABOR,MEDICOLEGAL ASPECTS OF SEXUAL ASSAULT INV. TRAINING QMS 2899,Goods," $24,995.00 "," $24,995.00 ",3/20/2020,6/30/2020,3/20/2020,,SMALL PURCHASE - WRITTEN,,5640199
Registered,Expense,Prime Vendor,VISTA OUTDOOR SALES LLC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201421392,,1,SUPPLIES/MATERIALS/EQUIPMENT,AMMO  QMS 2773,Goods," $14,600.00 "," $14,600.00 ",3/19/2020,6/30/2020,3/19/2020,,SMALL PURCHASE - WRITTEN,,3700117
Registered,Expense,Prime Vendor,WESTERN SUFFOLK BOCES,N/A,Non-M/WBE,No ,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201419266,,1,SUBSCRIPTIONS,AVIATION POWER PLANT TRAINING,Standardized Services," $44,555.00 "," $44,555.00 ",7/1/2019,6/30/2020,3/19/2020,,SUBSCRIPTION ETC PER PPB,,05620U0003001
Registered,Expense,Prime Vendor,RAJ SOMAS,N/A,Asian American,No ,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201421007,,1,SUPPLIES/MATERIALS/EQUIPMENT,MICROSOFT SURFACE PRO 7 TABLET  QMS 2843,Goods," $12,775.00 "," $12,775.00 ",3/16/2020,6/30/2020,3/16/2020,,SMALL PURCHASE - WRITTEN,,6220525
Registered,Expense,Prime Vendor,STEMPILOT INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201421004,,1,SUPPLIES/MATERIALS/EQUIPMENT,EDUSTATION FLIGHT SIMULATOR  QMS 2720,Goods," $20,000.00 "," $20,000.00 ",3/16/2020,6/30/2020,3/16/2020,,SMALL PURCHASE - WRITTEN,,1680197
Registered,Expense,Prime Vendor,ROBERT R HELLER CONSTRUCTION INC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201417766,,1,WORK/LABOR,CONTRACT FOR ROOF COVER.03950075,Goods," $92,152.32 "," $92,152.32 ",2/28/2020,6/30/2020,3/16/2020,,SM PURCH GOODS SERVICES 100K,,3950075
Registered,Expense,Prime Vendor,NORTHWESTERN UNIVERSITY,N/A,Non-M/WBE,No ,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201420851,,2,WORK/LABOR,5 DAY TRAINING  QMS 2829,Goods," $21,000.00 "," $21,000.00 ",3/13/2020,6/30/2020,3/13/2020,,SMALL PURCHASE - WRITTEN,,4100058
Registered,Expense,Prime Vendor,SHI INTERNATIONAL CORP,N/A,Asian American,Yes,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201420581,,1,WORK/LABOR,06220378 Cyberbit training course M/WBE Purchase Method,Goods," $29,150.00 "," $29,150.00 ",3/10/2020,6/30/2020,3/10/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,6220378
Registered,Expense,Prime Vendor,Sealing Technologies Inc,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201417404,,1,WORK/LABOR,INTELLIGENCE COLLECTION SUBCRIPTION & TRAINING-06220240,Goods," $48,687.50 "," $48,687.50 ",1/24/2020,6/30/2020,3/9/2020,,SM PURCH GOODS SERVICES 100K,,6220240
Registered,Expense,Prime Vendor,Aerolite America LLC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201417631,,2,SUPPLIES/MATERIALS/EQUIPMENT,TO PURCHASE PRIMARY STRETCHER KIT FOR AVIATION UNIT,Goods," $90,000.00 "," $90,000.00 ",2/25/2020,6/30/2020,3/9/2020,,SM PURCH GOODS SERVICES 100K,,4800040
Registered,Expense,Prime Vendor,ERIE BASIN MARINE ASSOCIATES,N/A,Individuals & Others,No ,No ,Police Department,RENTALS - LAND BLDGS & STRUCTS,CT105620201418257,,10,LESSEE,New Lease Registration 700 Columbia Street BK NYPD,Not Classified," $74,503,793.57 "," $74,503,793.57 ",4/1/2019,3/31/2029,3/6/2020,,LESSEE NEGOTIATION,,056LEASE8450
Registered,Expense,Prime Vendor,FREEPORT MARINE SUPPLY CO INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201418303,,3,SUPPLIES/MATERIALS/EQUIPMENT,INCREASE PURCHASE ORDER  QMS 2196,Goods," $100,000.00 "," $100,000.00 ",3/3/2020,6/30/2020,3/6/2020,,SM PURCH GOODS SERVICES 100K,,4700062
Registered,Expense,Prime Vendor,VRD CONTRACTING INC,N/A,Women (Non-Minority),Yes,No ,Police Department,OFFICE FURITURE,CT105620201420168,,1,SUPPLIES/MATERIALS/EQUIPMENT,03650230  CHAIR ERGONOMIC CELLE,Goods," $95,675.00 "," $95,675.00 ",3/5/2020,6/30/2020,3/5/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,3650230
Registered,Expense,Prime Vendor,ACTIV SYSTEMS INC,N/A,Women (Non-Minority),No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201419930,,1,SUPPLIES/MATERIALS/EQUIPMENT,DOUBLE WHEEL BOOT  QMS 2649,Goods," $6,280.00 "," $6,280.00 ",3/3/2020,6/30/2020,3/4/2020,,SMALL PURCHASE - WRITTEN,,9172128
Registered,Expense,Prime Vendor,NH Learning Solutions Corp,N/A,Non-M/WBE,No ,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201415453,,1,SUBSCRIPTIONS,COMPUTER TRAINING COURSES,Standardized Services," $59,400.00 "," $59,400.00 ",7/1/2019,6/30/2020,3/3/2020,,SUBSCRIPTION ETC PER PPB,,05620U0005001
Registered,Expense,Prime Vendor,COMPLETE HYDRAULIC WORKS INC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201419789,,1,WORK/LABOR,MAIN.& REPAIR  NASATKA UNIT & BALLISTIC GUARD BOOTH-03950118,Goods," $6,450.73 "," $6,450.73 ",3/2/2020,6/30/2020,3/2/2020,,SMALL PURCHASE - WRITTEN,,3950118
Registered,Expense,Prime Vendor,EXCEL REPORTING INC,N/A,Women (Non-Minority),Yes,No ,Police Department,TEMPORARY SERVICES,CT105620201419696,,5,WORK/LABOR,STENOGRAPHY SERVICES  QMS 2203,Goods," $100,000.00 "," $100,000.00 ",3/2/2020,11/30/2020,3/2/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,5170005
Registered,Expense,Prime Vendor,Chainalysis Inc,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201418185,,1,SUPPLIES/MATERIALS/EQUIPMENT,TO PURCHASE CHAINALYSIS FLOATING ORLANDO LICENSE,Goods," $35,408.00 "," $35,408.00 ",10/28/2019,6/30/2020,2/28/2020,,SM PURCH GOODS SERVICES 100K,,05606220238B
Registered,Expense,Prime Vendor,PCMG INC,N/A,Non-M/WBE,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201417779,,2,SUPPLIES/MATERIALS/EQUIPMENT,FLASHPOINT S/W LICENSES,Goods," $99,232.50 "," $99,232.50 ",1/1/2020,8/31/2020,2/27/2020,,INTERGOVERNMENTAL PROCUREMENT,,05620O0006001
Registered,Expense,Prime Vendor,225 LIBERTY LOCATION LLC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201417761,,5,WORK/LABOR,Amendment # 2 - Extend Contract end date,Not Classified," $97,067.93 "," $97,067.93 ",3/22/2020,9/30/2021,2/26/2020,,SM PURCH GOODS SERVICES 100K,,20-1679
Registered,Expense,Prime Vendor,ALBERT KEMPERLE  INC.,N/A,Non-M/WBE,No ,No ,Police Department,AUTOMOTIVE SUPPLIES & MATERIAL,CT105620201416517,,3,SUPPLIES/MATERIALS/EQUIPMENT,DECREASE PURCHASE ORDER  QMS 238,Goods," $100,000.00 "," $100,000.00 ",2/3/2020,6/30/2021,2/26/2020,,SM PURCH GOODS SERVICES 100K,,5700138
Registered,Expense,Prime Vendor,GUIDEHOUSE LLP,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CTA105620207206392,,1,CONSULTANT,GUIDEHOUSE CAU# 20-1685,Professional Services," $150,592.50 "," $150,592.50 ",1/16/2020,2/27/2020,2/25/2020,,MULTIPLE AWARDS,13PPMHS00106A16,09613P0005006S001
Registered,Expense,Prime Vendor,ELUCD INC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CT105620201416447,,3,WORK/LABOR,NYC Sentiment Meter - Indicators of Public Satisfaction NYPD,Professional Services," $4,170,000.00 "," $4,170,000.00 ",1/1/2020,9/30/2020,2/25/2020,,NEGOTIATED ACQUISITION AND DOE NEGOTIATED SERVICES,,05619N0004001
Registered,Expense,Prime Vendor,THE MADISON SQUARE GARDEN COMPANY,N/A,Individuals & Others,No ,No ,Police Department,OTHR SERV AND CHRGS-GENERAL,CT105620201417451,,1,MISCELLANEOUSPROPERTYRENTAL,Police Officer 2019 Graduation: April  July  Oct.  Dec.,Not Classified," $361,654.27 "," $361,654.27 ",4/18/2019,12/27/2019,2/24/2020,,LESSEE NEGOTIATION,5.619E+11,5.619E+11
Registered,Expense,Prime Vendor,PINA M INC,N/A,Women (Non-Minority),Yes,No ,Police Department,EQUIPMENT GENERAL,CT105620201419216,,1,SUPPLIES/MATERIALS/EQUIPMENT,LACTATION SUITES  QMS 2486,Goods," $44,860.50 "," $44,860.50 ",2/24/2020,6/30/2020,2/24/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,3660142
Registered,Expense,Prime Vendor,VEOLIA ES TECHNICAL SOLUTIONS LLC,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL,CTA105620207206181,,3,WORK/LABOR,Recycling and Disposal of E-Bike Batteries for the NYPD,Goods," $99,000.00 "," $99,000.00 ",2/18/2020,11/30/2020,2/24/2020,,MULTIPLE AWARDS,,5.62E+11
Registered,Expense,Prime Vendor,WEST MARINE PRODUCTS INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201418616,,1,SUPPLIES/MATERIALS/EQUIPMENT,TRILUX 33 PAINT  QMS 2401,Goods," $24,311.40 "," $24,311.40 ",2/14/2020,6/30/2020,2/14/2020,,SMALL PURCHASE - WRITTEN,,4700065
Registered,Expense,Prime Vendor,LOADOMETER CORPORATION,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201418618,,1,SUPPLIES/MATERIALS/EQUIPMENT,HAENNI WL 101 WHEEL LOAD WEIGHER  QMS 2459,Goods," $20,780.00 "," $20,780.00 ",2/14/2020,6/30/2020,2/14/2020,,SMALL PURCHASE - WRITTEN,,4100049
Registered,Expense,Prime Vendor,TESSCO INCORPORATED,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201418186,,1,SUPPLIES/MATERIALS/EQUIPMENT,UNIFIED COMMUNICATIONSM QMS 2472,Goods," $22,447.81 "," $22,447.81 ",2/10/2020,6/30/2020,2/10/2020,,SMALL PURCHASE - INTERGOV'T,,6220165
Registered,Expense,Prime Vendor,IMAGEWORK TECHNOLOGIES CORP,N/A,Non-M/WBE,No ,No ,Police Department,CONTRACTUAL SERVICES GENERAL  MAINT & REP GENERAL,CT105620201416009,,7,WORK/LABOR,Medical Billing System & ongoing Support,Professional Services," $1,427,606.00 "," $830,200.00 ",1/1/2020,12/31/2024,2/6/2020,,INTERGOVERNMENTAL PROCUREMENT,,05620G8157KXLA001
Registered,Expense,Prime Vendor,CORPORATE COMPUTER SOLUTIONS INC,N/A,Women (Non-Minority),Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201417686,,1,SUPPLIES/MATERIALS/EQUIPMENT,Tripp Lite Cables MWBE Purchase Method  QMS 2388,Goods," $41,363.15 "," $41,363.15 ",2/5/2020,6/30/2020,2/5/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,6220380
Registered,Expense,Prime Vendor,EASTERN HORIZON CORP,N/A,Black American,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201417573,,1,SUPPLIES/MATERIALS/EQUIPMENT,Custom Printed DVD -R's for DB  QMS 2259,Goods," $14,000.00 "," $14,000.00 ",2/4/2020,6/30/2020,2/4/2020,,SMALL PURCHASE - WRITTEN,,2030104
Registered,Expense,Prime Vendor,HI & LOW COMPUTERS INC,N/A,Asian American,No ,No ,Police Department,DATA PROCESSING SUPPLIES,CT105620201417574,,1,SUPPLIES/MATERIALS/EQUIPMENT,SAN DISKS  QMS 2368,Goods," $29,812.03 "," $29,812.03 ",2/4/2020,6/30/2020,2/4/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,3850065
Registered,Expense,Prime Vendor,AITA CONSULTING SERVICES INC,N/A,Asian American,Yes,No ,Police Department,PURCH DATA PROCESSING EQUIPT,CT105620201417387,,1,WORK/LABOR,06220409 SURFACE LAPTOPS AND EQUIPMENT,Goods," $45,180.52 "," $45,180.52 ",2/3/2020,6/30/2020,2/3/2020,,MWBE PURCHASE - NOT EXCEEDING $500K,,5606220409
Registered,Expense,Prime Vendor,LIFEGUARD SYSTEMS INC,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201414356,,1,SUPPLIES/MATERIALS/EQUIPMENT,TO PURCHASE VIKING PROTECH SURVEYOR FOR HARBOR UNIT,Goods," $41,980.00 "," $41,980.00 ",1/14/2020,6/30/2020,1/31/2020,,SM PURCH GOODS SERVICES 100K,,4700048
Registered,Expense,Prime Vendor,Cellebrite Inc.,N/A,Non-M/WBE,No ,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201417041,,2,WORK/LABOR,TRAINING COURSE  QMS 2212,Not Classified," $11,550.00 "," $11,550.00 ",1/29/2020,6/30/2020,1/29/2020,,SMALL PURCHASE - WRITTEN,,2160010
Registered,Expense,Prime Vendor,FAIR AND IMPARTIAL POLICING LLC,N/A,Women (Non-Minority),Yes,No ,Police Department,TRAINING PRGM CITY EMPLOYEES,CT105620201416310,,3,WORK/LABOR,1st Renewal to Fair and Impartial Policing,Standardized Services," $1,002,324.00 "," $1,002,324.00 ",1/22/2020,1/21/2022,1/28/2020,,RENEWAL OF CONTRACT,,05618U0004001R002
Registered,Expense,Prime Vendor,LEISURE PRO LTD,N/A,Non-M/WBE,No ,No ,Police Department,EQUIPMENT GENERAL,CT105620201416338,,1,SUPPLIES/MATERIALS/EQUIPMENT,REGULATOR  NAVIGATION CONSOLE FOR HARBOR UNIT - 04700057,Goods," $21,145.50 "," $21,145.50 ",1/21/2020,6/30/2020,1/27/2020,,SMALL PURCHASE - WRITTEN,,4700057
Registered,Expense,Prime Vendor,Tactical Support Equipment Inc,N/A,Non-M/WBE,No ,No ,Police Department,CAPITAL PURCHASED EQUIPMENT,CT105620201400620,,1,OTHERS,Electronic System,Goods," $1,771,850.00 "," $1,771,850.00 ",12/23/2019,12/22/2025,1/24/2020,,MISCELLANEOUS,,56191111143
Registered,Expense,Prime Vendor,LB AND J CONSTRUCTION INC,N/A,Asian American,No ,No ,Police Department,MAINT & OPER OF INFRASTRUCTURE,CT105620201412589,,6,REQUIREMENTS-CONSTRUCTION,Multi Year Install for Repair or Replace Concrete - NYPD,Construction Services," $1,021,347.62 "," $1,021,347.62 ",11/2/2019,9/1/2020,1/24/2020,,ASSIGNMENT,,05617B0004001
Registered,Expense,Sub Vendor,R & E Renovations Corp,LB AND J CONSTRUCTION INC,Hispanic American,Yes,No ,Police Department,MAINT & OPER OF INFRASTRUCTURE,CT105620201412589,,1,REQUIREMENTS-CONSTRUCTION,"1.	Demolition of existing slab with all equipment purchased by subcontractor  2.	Removal of all debris and dumpsters supplied by subcontractor for 90th pct",Construction Services," $55,404.00 "," $55,404.00 ",6/10/2020,9/1/2020,1/24/2020,,ASSIGNMENT,,
Registered,Expense,Sub Vendor,R & E Renovations Corp,LB AND J CONSTRUCTION INC,Hispanic American,Yes,No ,Police Department,MAINT & OPER OF INFRASTRUCTURE,CT105620201412589,,1,REQUIREMENTS-CONSTRUCTION,Demo and concrete install,Construction Services," $121,000.00 "," $121,000.00 ",3/5/2020,9/1/2020,1/24/2020,,ASSIGNMENT,,
Registered,Expense,Sub Vendor,GKB CONSTRUCTION INC.,LB AND J CONSTRUCTION INC,Non-M/WBE,No ,No ,Police Department,MAINT & OPER OF INFRASTRUCTURE,CT105620201412589,,1,REQUIREMENTS-CONSTRUCTION,Demo and Concrete,Construction Services," $290,000.00 "," $290,000.00 ",3/2/2020,6/30/2020,1/24/2020,,ASSIGNMENT,,
Registered,Expense,Prime Vendor,LAZ PARKING NY NJ LLC,N/A,Non-M/WBE,No ,No ,Police Department,OTHR SERV AND CHRGS-GENERAL,CT105620201412110,,6,WORK/LABOR,INCREASE PURCHASE ORDER  QMS 1743,Goods," $100,000.00 "," $100,000.00 ",1/1/2020,12/31/2020,1/21/2020,,SM PURCH GOODS SERVICES 100K,,5510020
Registered,Expense,Prime Vendor,BODE Cellmark Forensics  INC,N/A,Non-M/WBE,No ,No ,Police Department,SUPPLIES + MATERIALS - GENERAL,CT105620201410952,,1,SUPPLIES/MATERIALS/EQUIPMENT,TO PURCHUSE CUSTOM NYPD BODE SECURE SWAB FOR POLICE LAB,Goods," $61,173.64 "," $61,173.64 ",1/20/2020,6/30/2020,1/21/2020,,SM PURCH GOODS SERVICES 100K,,1300001
Registered,Expense,Prime Vendor,JJ CALIBRATIONS INC,N/A,Non-M/WBE,No ,No ,Police Department,MAINT & REP GENERAL,CT105620201415842,,3,WORK/LABOR,DIGITAL INCLINOMETER & DISTO 2 CALIBRA.. 05680010,Goods," $12,035.00 "," $12,035.00 ",1/16/2020,6/30/2020,1/17/2020,,SMALL PURCHASE - WRITTEN,,5680010
Registered,Expense,Prime Vendor,LITTLE E NYC LLC,N/A,Women (Non-Minority),Yes,No ,Police Department,EQUIPMENT GENERAL,CT105620201414026,,2,WORK/LABOR,CANCEL PURCHASE ORDER  QMS 1992,Goods," $72,630.00 "," $72,630.00 ",1/9/2020,6/30/2020,1/17/2020,,SM PURCH GOODS SERVICES 100K,,3950105
